api_gap:cuKernelGetFunction,api_gap:cuLaunchKernel,api_gap:cudaEventCreateWithFlags,api_gap:cudaEventRecord,api_gap:cudaEventSynchronize,api_gap:cudaLaunchKernel,api_gap:cudaLaunchKernelExC,api_gap:cudaMalloc,api_gap:cudaMemcpyAsync,api_gap:cudaMemsetAsync,api_gap:cudaStreamIsCapturing,api_gap:cudaStreamSynchronize,completion_boundary,completion_monotonic_ns,copy_in_gap_ms,decode_ms,gap_outside_cuda_api_ms,gap_outside_module_ms,gap_without_copy_ms,host_module_gap:backbone,host_module_gap:bbox_head,host_module_gap:data_preprocessor,host_module_gap:decoder,host_module_gap:encoder,host_module_gap:neck,host_module_gap:positional_encoding,host_module_wall:backbone,host_module_wall:bbox_head,host_module_wall:data_preprocessor,host_module_wall:decoder,host_module_wall:encoder,host_module_wall:neck,host_module_wall:positional_encoding,inference_end_ns,inference_start_ns,input_id,latency_ms,model_id,mps_enabled,nonkernel_ms,preprocess_ms,run_id,scene_id,source_frame_id
0.0,0.0,0.002057,0.00263,0.001805,1.375095,0.0,,0.402633,0.097083,,0.532097,NVTX inference includes CUDA event synchronization,3125543000974881,0.315203,3.282681,5.967906,1.4578220000000002,8.066103,0.108528,1.242543,0.876324,3.636078,1.051979,0.000576,0.007456,4.399541,1.661395,0.948422,10.059435,26.544558,0.41433,1.706169,14012653233,13950297727,82,62.355506,dino,True,8.381306,1.613539,i2-i31-0245,scene-0245,scene-0245:image:82
0.0,0.0,0.003092,0.002328,0.002368,1.373486,0.0,,0.402954,0.08987,,0.552452,NVTX inference includes CUDA event synchronization,3125543101377783,0.312355,3.373865,5.751517999999999,1.4762969999999997,7.8657129999999995,0.123014,1.204215,0.911763,3.393711,1.05982,0.001152,0.008096,4.461234,1.65974,0.98162,10.253753,26.584869,0.422808,1.753445,14113055421,14050602056,83,62.453365,dino,True,8.178068,1.652061,i2-i31-0245,scene-0245,scene-0245:image:83
0.0,0.0,0.002612,0.00226,0.001773,1.363645,0.0,,0.406282,0.09157,,0.539832,NVTX inference includes CUDA event synchronization,3125543189153294,0.315492,3.3625,6.008368000000001,1.4666370000000004,8.10085,0.108965,1.31004,0.919678,3.554687,1.046574,0.00112,0.008641,4.452204,1.751165,0.991583,10.208784,26.663767,0.424783,1.738402,14200830844,14138236266,84,62.594578,dino,True,8.416342,1.644425,i2-i31-0245,scene-0245,scene-0245:image:84
0.0,0.0,0.002102,0.002414,0.001793,1.386942,0.0,,0.389658,0.09912,,0.537109,NVTX inference includes CUDA event synchronization,3125543258624381,0.306629,3.301109,6.003366999999999,1.4675299999999991,8.115876,0.102441,1.235269,0.792319,3.716904,1.099754,0.000544,0.007744,4.282667,1.652551,0.865632,10.153392,26.617345,0.459267,1.697275,14270302354,14207818443,85,62.483911,dino,True,8.422505,1.601685,i2-i31-0245,scene-0245,scene-0245:image:85
0.0,0.0,0.002128,0.002536,0.001947,1.465809,0.00069,,0.420669,0.10153,,0.5282,NVTX inference includes CUDA event synchronization,3125543351795962,0.312164,3.435916,6.544852,1.500869999999999,8.756197,0.109645,1.358366,0.928853,4.10012,1.061451,0.001056,0.008,4.494442,1.771362,0.998839,10.470218,26.537147,0.423737,1.767583,14363473932,14300754472,86,62.71946,dino,True,9.068361,1.551104,i2-i31-0245,scene-0245,scene-0245:image:86
0.0,0.000544,0.002771,0.002355,0.00187,1.342053,0.0,,0.5069,0.085925,,0.545737,NVTX inference includes CUDA event synchronization,3125543424823269,0.380004,3.50476,5.959092000000001,1.4902800000000012,8.067243000000001,0.350981,1.21293,1.057093,3.232525,1.09627,0.001632,0.005536,4.764663,1.675785,1.128965,10.188934,26.577707,0.503146,1.829494,14436501089,14373463728,87,63.037361,dino,True,8.447247,3.824896,i2-i31-0245,scene-0245,scene-0245:image:87
0.000475,0.000544,0.002176,0.002993,0.001776,1.321055,0.0,,0.413109,0.083116,,0.570942,NVTX inference includes CUDA event synchronization,3125543500875877,0.330789,3.293754,5.409891,1.4501429999999997,7.475288,0.106788,1.182586,0.884075,3.142219,1.031722,0.000608,0.007936,4.322811,1.63824,0.95694,10.016708,26.57399,0.409684,1.709688,14512554093,14450159086,88,62.395007,dino,True,7.806077,1.493905,i2-i31-0245,scene-0245,scene-0245:image:88
0.0,0.0,0.002021,0.00227,0.001847,1.363267,0.0,,0.429368,0.091346,,0.613168,NVTX inference includes CUDA event synchronization,3125543607116222,0.331043,6.872162,5.9115850000000005,1.429698000000001,8.083829000000001,0.110656,1.216264,1.041669,3.552057,1.055888,0.001056,0.007584,4.461199,1.629355,1.113318,9.939045,26.558801,0.429125,1.848531,14618793622,14556587948,89,62.205674,dino,True,8.414872,2.2231,i2-i31-0245,scene-0245,scene-0245:image:89
0.000198,0.0,0.002179,0.002733,0.002231,1.357144,1.5e-05,,0.48692,0.091655,,0.5351,NVTX inference includes CUDA event synchronization,3125543688972752,0.359014,3.308359,5.9545189999999995,1.470917,8.07368,0.110057,1.317858,1.065084,3.424384,1.035114,0.001152,0.008128,4.472852,1.762058,1.135357,10.10263,26.674299,0.425356,1.766899,14700650115,14637992751,90,62.657364,dino,True,8.432694,1.617007,i2-i31-0245,scene-0245,scene-0245:image:90
0.0,0.000576,0.00183,0.002272,0.002183,1.310773,0.0,,0.401611,0.09403,,0.553544,NVTX inference includes CUDA event synchronization,3125543758137933,0.319938,3.321087,5.597299,1.4305409999999998,7.64418,0.104664,1.175573,0.851266,3.368083,1.025447,0.000544,0.008,4.30496,1.630396,0.924291,10.102955,26.594285,0.404654,1.698147,14769815402,14707378058,91,62.437344,dino,True,7.964118,1.464906,i2-i31-0245,scene-0245,scene-0245:image:91
0.0,0.0,0.001918,0.002287,0.001773,1.394638,0.000157,,0.424892,0.100317,,0.522283,NVTX inference includes CUDA event synchronization,3125543852611062,0.307171,4.169895,6.024093,1.4918459999999998,8.165187,0.111146,1.250367,0.933135,3.615578,1.06123,0.001056,0.008,4.485942,1.704227,1.003535,10.078188,26.55965,0.434289,1.752082,14864288489,14801995340,92,62.293149,dino,True,8.472358,1.542006,i2-i31-0245,scene-0245,scene-0245:image:92
0.000348,0.000608,0.002709,0.002398,0.001819,1.341342,0.0,,0.397654,0.092702,,0.541176,NVTX inference includes CUDA event synchronization,3125543921827049,0.30909,3.311113,5.609787,1.4474719999999994,7.681452999999999,0.10475,1.200038,0.834013,3.345858,1.0499,0.000576,0.007936,4.291094,1.655726,0.908542,10.193133,26.550191,0.401715,1.697717,14933504917,14870974756,93,62.530161,dino,True,7.990543,1.435716,i2-i31-0245,scene-0245,scene-0245:image:93
0.0,0.0,0.002132,0.002342,0.001794,1.331431,0.0,,0.399246,0.088263,,0.554472,NVTX inference includes CUDA event synchronization,3125544000813922,0.311684,3.427059,5.530272,1.4383489999999997,7.598268,0.105905,1.198584,0.861099,3.259284,1.038315,0.000512,0.007904,4.338346,1.653437,0.932812,10.088465,26.527025,0.408998,1.706496,15012491497,14950210761,94,62.280736,dino,True,7.909952,1.480499,i2-i31-0245,scene-0245,scene-0245:image:94
0.00023,0.000576,0.002261,0.002349,0.001756,1.4023,0.0,,0.421255,0.093655,,0.530422,NVTX inference includes CUDA event synchronization,3125544107757096,0.318819,7.511143,6.125796,1.4682980000000008,8.261781000000001,0.110696,1.244805,0.980701,3.710871,1.056685,0.001024,0.00752,4.428906,1.658347,1.051901,10.085727,26.584044,0.403788,1.78433,15119434724,15057065682,95,62.369042,dino,True,8.5806,2.042745,i2-i31-0245,scene-0245,scene-0245:image:95
0.0,0.0,0.002246,0.002349,0.001668,1.374914,0.0,,0.400431,0.10934,,0.552491,NVTX inference includes CUDA event synchronization,3125544177236446,0.313955,3.327504,5.851053,1.4367929999999998,7.980537,0.105183,1.320046,0.85496,3.511387,1.056747,0.001152,0.008224,4.492252,1.778836,0.925713,10.200153,26.631123,0.42175,1.746225,15188914464,15126218114,96,62.69635,dino,True,8.294492,1.466656,i2-i31-0245,scene-0245,scene-0245:image:96
1.8e-05,0.0,0.002291,0.002904,0.001753,1.428487,0.0,,0.44536,0.09806,,0.525569,NVTX inference includes CUDA event synchronization,3125544301460781,0.321954,11.228826,6.226119,1.5011589999999995,8.408607,0.118812,1.259887,1.125187,3.683872,1.033388,0.001056,0.0072,4.572406,1.672275,1.195043,10.046407,26.508473,0.419464,1.748262,15313138943,15250831082,97,62.307861,dino,True,8.730561,2.541675,i2-i31-0245,scene-0245,scene-0245:image:97
0.000101,0.0,0.002794,0.002447,0.00176,1.393147,0.0,,0.401278,0.095095,,0.525037,NVTX inference includes CUDA event synchronization,3125544371031719,0.3065,3.386577,6.04707,1.529185,8.162229,0.100734,1.262897,0.814382,3.602569,1.150482,0.000544,0.007936,4.321229,1.702195,0.884686,10.18042,26.829739,0.425368,1.748953,15382709492,15320065792,98,62.6437,dino,True,8.468729,1.503386,i2-i31-0245,scene-0245,scene-0245:image:98
0.0,0.0,0.002681,0.002347,0.001911,1.361124,0.0,,0.42242,0.094774,,0.526416,NVTX inference includes CUDA event synchronization,3125544440751097,0.3257,3.399456,5.699978,1.4597300000000004,7.785951,0.107502,1.218519,0.892915,3.399216,1.024937,0.00064,0.008192,4.361539,1.673083,0.964468,10.209023,26.596854,0.422338,1.78095,15452428381,15389814878,99,62.613503,dino,True,8.111651,1.47327,i2-i31-0245,scene-0245,scene-0245:image:99
0.0,0.000608,0.002099,0.002177,0.001739,1.361929,0.0,,0.38756,0.093104,,0.556472,NVTX inference includes CUDA event synchronization,3125544510101147,0.307331,3.360995,5.760178,1.4489039999999997,7.858535,0.103615,1.206786,0.849091,3.526515,1.023531,0.000512,0.006912,4.367185,1.650628,0.920676,10.182574,26.518449,0.402048,1.710857,15521779020,15459279488,100,62.499532,dino,True,8.165866,1.487661,i2-i31-0245,scene-0245,scene-0245:image:100
0.0,0.000667,0.002182,0.002375,0.001904,1.371933,0.0,,0.41832,0.093588,,0.540982,NVTX inference includes CUDA event synchronization,3125544603745906,0.311364,4.937779,5.870985000000001,1.4688820000000007,7.991572000000001,0.110388,1.220468,0.915349,3.496797,1.081643,0.001056,0.008353,4.444589,1.674298,0.985813,10.325978,26.583325,0.423109,1.750585,15615425199,15552820501,101,62.604698,dino,True,8.302936,1.59662,i2-i31-0245,scene-0245,scene-0245:image:101
0.0,0.0,0.002346,0.002684,0.001855,1.36846,0.0,,0.402058,0.092922,,0.534927,NVTX inference includes CUDA event synchronization,3125544673588244,0.310467,3.389052,5.970811,1.4461750000000002,8.065596000000001,0.105698,1.318242,0.849627,3.561398,1.086443,0.000608,0.007872,4.369666,1.768901,0.921276,10.196084,26.605806,0.404993,1.754851,15685266714,15622430362,102,62.836352,dino,True,8.376063,1.517841,i2-i31-0245,scene-0245,scene-0245:image:102
0.0,0.001528,0.00304,0.002382,0.002366,1.497836,0.000544,,0.459462,0.099191,,0.541372,NVTX inference includes CUDA event synchronization,3125544802576217,0.331235,11.530704,6.556907000000001,1.5381420000000006,8.833393000000001,0.119664,1.369483,1.135445,3.87324,1.119118,0.001216,0.00832,4.550957,1.78085,1.206229,10.22533,26.676804,0.420152,1.753662,15814254775,15751333130,103,62.921645,dino,True,9.164628,2.680927,i2-i31-0245,scene-0245,scene-0245:image:103
0.000267,0.00048,0.002689,0.002305,0.002276,1.374586,0.000576,,0.409807,0.091769,,0.546341,NVTX inference includes CUDA event synchronization,3125544873495791,0.316034,3.385593,6.01435,1.47649,8.129412,0.106532,1.246855,0.88795,3.644375,1.074188,0.001024,0.008032,4.440604,1.697421,0.957198,10.294239,26.609775,0.41833,1.726587,15885173766,15822447364,104,62.726402,dino,True,8.445446,2.509601,i2-i31-0245,scene-0245,scene-0245:image:104
0.0,0.0,0.002219,0.002368,0.001862,1.361192,0.0,,0.450893,0.094321,,0.546596,NVTX inference includes CUDA event synchronization,3125544943422951,0.351588,3.393846,5.842427000000001,1.4638240000000007,7.950290000000001,0.109806,1.190561,0.928842,3.535748,1.064201,0.000544,0.008352,4.49746,1.64653,1.002123,10.367852,26.598386,0.430109,1.775038,15955100880,15892243348,105,62.857532,dino,True,8.301878,1.499343,i2-i31-0245,scene-0245,scene-0245:image:105
0.0,0.000576,0.002691,0.002243,0.001701,1.399779,0.0,,0.398332,0.091881,,0.555603,NVTX inference includes CUDA event synchronization,3125545013314491,0.31277,3.346581,5.825135,1.458228,7.965171,0.163254,1.205662,0.851351,3.496873,1.094477,0.000576,0.00752,4.392629,1.655589,0.923064,10.119507,26.716305,0.423763,1.696377,16024991976,15962090574,106,62.901402,dino,True,8.277941,1.461261,i2-i31-0245,scene-0245,scene-0245:image:106
0.0,0.0,0.002288,0.002762,0.00183,1.362646,0.0,,0.405599,0.091181,,0.574392,NVTX inference includes CUDA event synchronization,3125545101818314,0.316451,3.778485,5.727683000000001,1.460985,7.85193,0.106897,1.2576,0.913172,3.357651,1.063884,0.001184,0.007008,4.391527,1.713345,0.983573,10.203222,26.617239,0.412687,1.719515,16113496238,16051120631,107,62.375607,dino,True,8.168381,1.52824,i2-i31-0245,scene-0245,scene-0245:image:107
0.0,0.0,0.002829,0.002321,0.001945,1.366456,0.0,,0.418816,0.094401,,0.555516,NVTX inference includes CUDA event synchronization,3125545171413867,0.324483,3.355577,5.962753999999999,1.4680219999999995,8.080554999999999,0.104184,1.338491,0.866371,3.514933,1.105165,0.000608,0.007264,4.344102,1.783232,0.938212,10.109336,26.628156,0.411966,1.714886,16183091838,16120346283,108,62.745555,dino,True,8.405038,1.464864,i2-i31-0245,scene-0245,scene-0245:image:108
0.0,0.0,0.002446,0.002206,0.00194,1.388213,0.000576,,0.475798,0.090684,,0.540517,NVTX inference includes CUDA event synchronization,3125545302172709,0.353571,12.099591,5.95463,1.4878920000000004,8.103439,0.129825,1.258449,1.200015,3.334778,1.035828,0.003264,0.006959,4.667375,1.714137,1.269551,10.176853,26.514325,0.419486,1.767582,16313850228,16251312089,109,62.538139,dino,True,8.45701,2.763533,i2-i31-0245,scene-0245,scene-0245:image:109
0.000576,0.0,0.002993,0.002321,0.001725,1.367877,0.0,,0.391591,0.092817,,0.544509,NVTX inference includes CUDA event synchronization,3125545371506343,0.305155,3.338715,5.974763000000001,1.4521410000000001,8.074017000000001,0.104694,1.259208,0.830287,3.655004,1.070222,0.000576,0.00704,4.338288,1.675628,0.902479,10.115438,26.540018,0.405916,1.694543,16383183965,16320669113,110,62.514852,dino,True,8.379172,1.473633,i2-i31-0245,scene-0245,scene-0245:image:110
0.000113,0.0,0.002597,0.002278,0.001945,1.365522,0.0,,0.390575,0.098075,,0.551269,NVTX inference includes CUDA event synchronization,3125545441202440,0.309796,3.362877,5.757902,1.437009999999999,7.860479999999999,0.106886,1.230958,0.825531,3.529591,1.031564,0.00064,0.008096,4.320787,1.688884,0.896604,10.330627,26.607125,0.411777,1.781355,16452880058,16390173006,111,62.707052,dino,True,8.170276,1.447555,i2-i31-0245,scene-0245,scene-0245:image:111
0.0,0.0,0.002378,0.002698,0.001881,1.359348,0.0,,0.410894,0.089866,,0.542922,NVTX inference includes CUDA event synchronization,3125545510864428,0.319172,3.343709,5.791757,1.4536229999999994,7.882572,0.105694,1.207586,0.864989,3.49976,1.06206,0.000512,0.00752,4.441796,1.650502,0.936414,10.073563,26.702459,0.412922,1.716058,16522542045,16459821471,112,62.720574,dino,True,8.201744,1.498797,i2-i31-0245,scene-0245,scene-0245:image:112
0.0,0.0,0.002157,0.002861,0.001808,1.419642,0.000608,,0.424214,0.100614,,0.540794,NVTX inference includes CUDA event synchronization,3125545602973502,0.31533,4.296383,6.282235000000001,1.5598630000000009,8.459603000000001,0.105592,1.254135,0.917733,3.738719,1.189835,0.001184,0.007872,4.434174,1.71408,0.988485,10.23711,26.834363,0.420198,1.744007,16614651703,16551845123,113,62.80658,dino,True,8.774933,1.504207,i2-i31-0245,scene-0245,scene-0245:image:113
0.0,0.0,0.002136,0.002302,0.001764,1.391744,0.0,,0.418414,0.090978,,0.544917,NVTX inference includes CUDA event synchronization,3125545672973381,0.315043,3.342238,6.040695,1.4893040000000006,8.177907000000001,0.104606,1.322411,0.846738,3.573945,1.147306,0.000512,0.008128,4.355463,1.777904,0.918995,10.21503,26.754945,0.406042,1.705888,16684650960,16621546991,114,63.103969,dino,True,8.49295,1.442757,i2-i31-0245,scene-0245,scene-0245:image:114
0.0,0.001088,0.003094,0.002348,0.001787,1.378638,0.000544,,0.460316,0.09244,,0.540982,NVTX inference includes CUDA event synchronization,3125545801459517,0.328067,11.406948,5.951362,1.4933199999999998,8.104531999999999,0.125033,1.225364,1.120748,3.388507,1.071627,0.001088,0.006912,4.573984,1.681176,1.190349,10.233365,26.602864,0.422985,1.75157,16813137297,16750525465,115,62.611832,dino,True,8.432599,2.543914,i2-i31-0245,scene-0245,scene-0245:image:115
0.0,0.0,0.002723,0.002311,0.002106,1.354215,0.0,,0.39619,0.09136,,0.557555,NVTX inference includes CUDA event synchronization,3125545870960154,0.30858,3.353163,5.730364000000001,1.4442090000000007,7.828244000000001,0.104932,1.219346,0.831988,3.467283,1.060394,0.00064,0.008032,4.322714,1.66386,0.903541,10.068093,26.692998,0.403329,1.68875,16882637746,16820060445,116,62.577301,dino,True,8.136824,1.473739,i2-i31-0245,scene-0245,scene-0245:image:116
0.000706,0.0,0.003593,0.00358,0.002456,1.561128,0.0,,0.434824,0.101041,,0.552751,NVTX inference includes CUDA event synchronization,3125545941249980,0.329797,3.351348,6.1228940000000005,1.6815759999999997,8.453176000000001,0.105872,1.353689,0.879796,3.70459,1.049322,0.000608,0.00752,4.39438,1.80918,0.952789,10.513974,26.627363,0.421224,1.796311,16952930230,16889568431,117,63.361799,dino,True,8.782973,1.438978,i2-i31-0245,scene-0245,scene-0245:image:117
0.0,0.0,0.002876,0.002363,0.001884,1.45264,0.0,,0.452261,0.090079,,0.557283,NVTX inference includes CUDA event synchronization,3125546013789059,0.334628,3.538869,6.119877000000001,1.5789180000000007,8.344635,0.115032,1.198456,1.05291,3.532814,1.193133,0.00112,0.00688,4.601732,1.648443,1.124784,10.061472,26.799349,0.430691,1.834792,17025467107,16962450210,118,63.016897,dino,True,8.679263,1.725442,i2-i31-0245,scene-0245,scene-0245:image:118
0.0,0.0,0.002007,0.002341,0.001864,1.343321,0.0,,0.413367,0.091907,,0.562491,NVTX inference includes CUDA event synchronization,3125546101411912,0.317219,3.71625,5.556127999999999,1.4694120000000002,7.656207,0.111886,1.189343,0.925897,3.224621,1.043723,0.000576,0.007968,4.388192,1.64365,0.996522,10.065152,26.550424,0.409692,1.728378,17113089651,17050916931,119,62.17272,dino,True,7.973426,1.536241,i2-i31-0245,scene-0245,scene-0245:image:119
0.0,0.000608,0.002766,0.002325,0.001799,1.340031,0.0,,0.392186,0.088133,,0.539038,NVTX inference includes CUDA event synchronization,3125546170752742,0.306274,3.321711,5.725511999999999,1.4215399999999994,7.786123999999999,0.104657,1.318838,0.836859,3.368248,1.034352,0.000512,0.007392,4.311827,1.762393,0.908347,9.974244,26.696399,0.403046,1.705806,17182430299,17119876944,120,62.553355,dino,True,8.092398,1.493408,i2-i31-0245,scene-0245,scene-0245:image:120
0.0,0.0,0.002054,0.002363,0.001661,1.354215,0.000545,,0.46303,0.088128,,0.541936,NVTX inference includes CUDA event synchronization,3125546303074397,0.338787,12.14885,5.8173580000000005,1.4637260000000003,7.9325030000000005,0.130973,1.228252,1.168055,3.236367,1.034349,0.003168,0.0064,4.672544,1.682304,1.23852,10.066852,26.572433,0.419077,1.756618,17314752383,17252224033,121,62.52835,dino,True,8.27129,2.826797,i2-i31-0245,scene-0245,scene-0245:image:121
0.000503,0.0,0.002103,0.002884,0.001773,1.373698,0.0,,0.40308,0.095197,,0.549436,NVTX inference includes CUDA event synchronization,3125546372530375,0.312035,3.315659,5.913191,1.5052590000000006,8.02983,0.103472,1.246035,0.820388,3.514443,1.144652,0.000544,0.007072,4.301723,1.693627,0.891941,10.070771,26.771269,0.404319,1.702249,17384208566,17321401124,122,62.807442,dino,True,8.341865,1.434417,i2-i31-0245,scene-0245,scene-0245:image:122
0.0,0.0,0.002128,0.002273,0.001616,1.332321,0.0,,0.403438,0.094453,,0.54381,NVTX inference includes CUDA event synchronization,3125546441984811,0.318885,3.345266,5.650722,1.4348999999999998,7.711876,0.105584,1.200568,0.863634,3.398414,1.019501,0.000608,0.007552,4.307525,1.657504,0.937395,10.199303,26.662521,0.415602,1.716675,17453662715,17391109423,123,62.553292,dino,True,8.030761,1.454251,i2-i31-0245,scene-0245,scene-0245:image:123
0.000406,0.000392,0.002737,0.002301,0.00178,1.34349,0.0,,0.393473,0.09317,,0.558207,NVTX inference includes CUDA event synchronization,3125546511289595,0.312325,3.312678,5.669718,1.4275039999999999,7.753348999999999,0.102354,1.19873,0.846411,3.470091,1.011944,0.000576,0.008064,4.368827,1.64363,0.918411,10.122963,26.578024,0.401392,1.706905,17522967431,17460380344,124,62.587087,dino,True,8.065674,1.47132,i2-i31-0245,scene-0245,scene-0245:image:124
0.0,0.00112,0.002165,0.002334,0.001772,1.357369,0.0,,0.427825,0.09113,,0.534762,NVTX inference includes CUDA event synchronization,3125546601603132,0.321669,3.610827,5.673614999999999,1.5040579999999988,7.770422999999999,0.114468,1.191615,0.956551,3.268684,1.04654,0.00112,0.009056,4.530229,1.653542,1.027335,10.147096,26.617645,0.434553,1.784391,17613281116,17550910812,125,62.370304,dino,True,8.092092,1.613386,i2-i31-0245,scene-0245,scene-0245:image:125
0.0,0.00128,0.002144,0.002746,0.001743,1.374629,0.0,,0.397922,0.088779,,0.564748,NVTX inference includes CUDA event synchronization,3125546671786510,0.308421,3.318579,5.9324699999999995,1.474263999999999,8.05804,0.105433,1.344396,0.830738,3.498339,1.104843,0.000672,0.007776,4.284847,1.793329,0.906227,10.171636,26.828191,0.40379,1.686479,17683464338,17619966829,126,63.497509,dino,True,8.366461,1.439658,i2-i31-0245,scene-0245,scene-0245:image:126
0.0,0.0,0.002292,0.002376,0.001866,1.428447,0.0,,0.45335,0.103965,,0.524824,NVTX inference includes CUDA event synchronization,3125546802517888,0.329987,11.624093,6.376047999999999,1.548513999999999,8.563181,0.122106,1.277887,1.130203,3.673102,1.131116,0.003232,0.007008,4.637303,1.730658,1.200092,10.459549,26.766221,0.424207,1.775137,17814195802,17751116455,127,63.079347,dino,True,8.893168,2.612895,i2-i31-0245,scene-0245,scene-0245:image:127
0.0,0.0,0.002429,0.002759,0.001981,1.343214,0.0,,0.394332,0.093036,,0.547336,NVTX inference includes CUDA event synchronization,3125546872029949,0.30727,3.330542,5.930712,1.4699670000000005,8.008529,0.103874,1.228462,0.832336,3.584667,1.089709,0.000576,0.006208,4.311437,1.674097,0.904625,10.227785,26.585956,0.403639,1.723056,17883708127,17821067462,128,62.640665,dino,True,8.315799,1.486903,i2-i31-0245,scene-0245,scene-0245:image:128
0.0,0.000544,0.00261,0.002372,0.001738,1.346661,0.0,,0.433178,0.092924,,0.566906,NVTX inference includes CUDA event synchronization,3125546942178818,0.331909,3.452409,5.709274000000001,1.442196,7.824298000000001,0.107457,1.201726,0.918118,3.442314,1.035531,0.001184,0.007681,4.391879,1.660449,0.990407,10.268629,26.707195,0.482481,1.743154,17953856548,17890754156,129,63.102392,dino,True,8.156207,1.48568,i2-i31-0245,scene-0245,scene-0245:image:129
0.0,0.0,0.002176,0.002314,0.001746,1.355919,0.0,,0.403666,0.089663,,0.584019,NVTX inference includes CUDA event synchronization,3125547011797522,0.320003,3.34151,5.785169999999999,1.4379619999999989,7.904669999999999,0.103154,1.197556,0.863913,3.549883,1.065548,0.000544,0.006113,4.408756,1.640508,0.935562,10.199005,26.596909,0.403484,1.706495,18023475119,17960745895,130,62.729224,dino,True,8.224673,1.480478,i2-i31-0245,scene-0245,scene-0245:image:130
0.0,0.0,0.002221,0.002288,0.002089,1.428469,0.000232,,0.442211,0.097918,,0.518162,NVTX inference includes CUDA event synchronization,3125547102138998,0.311525,4.061658,6.187722999999999,1.4994119999999995,8.369788,0.107948,1.309441,0.940572,3.732279,1.082765,0.001088,0.007808,4.42501,1.720135,1.011644,10.080198,26.582719,0.412748,1.729727,18113816347,18051488247,131,62.3281,dino,True,8.681313,1.490902,i2-i31-0245,scene-0245,scene-0245:image:131
0.0,0.000576,0.002254,0.002236,0.001803,1.367163,0.0,,0.49077,0.090705,,0.536803,NVTX inference includes CUDA event synchronization,3125547265523068,0.346435,12.873126,6.068258999999999,1.4790159999999988,8.214134,0.131549,1.280382,1.298941,3.3179,1.040973,0.004832,0.006976,4.799024,1.728582,1.368701,10.073107,26.523207,0.420574,1.759687,18277200330,18214618986,132,62.581344,dino,True,8.560569,3.260338,i2-i31-0245,scene-0245,scene-0245:image:132
0.000608,0.0,0.002172,0.002686,0.001896,1.406011,0.0,,0.449413,0.088428,,0.53499,NVTX inference includes CUDA event synchronization,3125547401837154,0.327268,11.845742,5.864148000000001,1.4773320000000005,8.023084,0.119445,1.242583,1.151301,3.305758,1.042061,0.004736,0.007136,4.847552,1.698045,1.221477,10.136472,26.498757,0.436835,1.792354,18413515099,18351074469,133,62.44063,dino,True,8.350352,2.694871,i2-i31-0245,scene-0245,scene-0245:image:133
0.0,0.000576,0.002354,0.002592,0.001951,1.36999,0.0,,0.398216,0.092443,,0.547792,NVTX inference includes CUDA event synchronization,3125547470973729,0.309444,3.31696,5.845642000000001,1.4573300000000007,7.9521120000000005,0.105972,1.258968,0.842577,3.522457,1.066508,0.000512,0.007232,4.325202,1.676571,0.91429,9.961455,26.578616,0.409571,1.701411,18482651556,18420283116,134,62.36844,dino,True,8.261556,1.457795,i2-i31-0245,scene-0245,scene-0245:image:134
0.0,0.00064,0.002307,0.002289,0.001769,1.337774,0.0,,0.420859,0.092806,,0.55802,NVTX inference includes CUDA event synchronization,3125547540408485,0.339492,3.317091,5.651631,1.4084439999999994,7.728603,0.103379,1.209765,0.87094,3.410693,1.057226,0.00064,0.007008,4.31107,1.666666,0.941469,10.230807,26.66427,0.407419,1.764968,18552086103,18489476389,135,62.609714,dino,True,8.068095,1.492813,i2-i31-0245,scene-0245,scene-0245:image:135
0.0,0.000463,0.002257,0.00232,0.001667,1.375387,0.0,,0.397013,0.094019,,0.548804,NVTX inference includes CUDA event synchronization,3125547610089786,0.309476,3.324702,5.90213,1.4610239999999992,8.014584,0.106938,1.23752,0.847522,3.627331,1.035629,0.000576,0.00752,4.388827,1.680406,0.919331,10.272723,26.56067,0.403937,1.704278,18621767527,18558981117,136,62.78641,dino,True,8.32406,1.460302,i2-i31-0245,scene-0245,scene-0245:image:136
0.0,0.00112,0.002646,0.002374,0.001747,1.401235,0.0,,0.404635,0.092816,,0.547235,NVTX inference includes CUDA event synchronization,3125547679625625,0.322244,3.347315,5.730713999999999,1.490829999999999,7.862278,0.171908,1.209832,0.84651,3.41333,1.042544,0.000608,0.00896,4.54128,1.666571,0.919536,10.231189,26.480511,0.42624,1.787053,18691303123,18628699899,137,62.603224,dino,True,8.184522,1.479284,i2-i31-0245,scene-0245,scene-0245:image:137
0.0,0.0,0.002287,0.003111,0.001917,1.371017,0.0,,0.401918,0.089479,,0.540292,NVTX inference includes CUDA event synchronization,3125547751454543,0.313091,3.454025,5.891252999999999,1.4521409999999992,7.988182999999999,0.106169,1.287381,0.87533,3.550196,1.022153,0.000512,0.007392,4.379399,1.732535,0.947746,10.154229,26.540187,0.412634,1.736366,18763132294,18700571714,138,62.56058,dino,True,8.301274,1.714669,i2-i31-0245,scene-0245,scene-0245:image:138
